date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:47:36	32745/32745	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:52%20GMT	https://templates.envytheme.com/humpty/default/index.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/index.html	(from )
23:47:38	116/116	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Jan%202021%2022:47:38%20GMT	https://templates.envytheme.com/robots.txt		(from )
23:47:38	140936/140936	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fb-22688%22	https://templates.envytheme.com/humpty/default/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/bootstrap.min.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:38	3351/3351	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fb-d17%22	https://templates.envytheme.com/humpty/default/assets/css/owl.carousel.min.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/owl.carousel.min.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:38	1013/1013	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fb-3f5%22	https://templates.envytheme.com/humpty/default/assets/css/owl.theme.default.min.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/owl.theme.default.min.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:38	17502/17502	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fa-5d28%22	https://templates.envytheme.com/humpty/default/assets/css/animate.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/animate.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:39	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fb-7918%22	https://templates.envytheme.com/humpty/default/assets/css/font-awesome.min.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/font-awesome.min.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:39	1867/1867	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fb-8bb%22	https://templates.envytheme.com/humpty/default/assets/css/flaticon.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/flaticon.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:39	5236/5236	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fb-1b27%22	https://templates.envytheme.com/humpty/default/assets/css/magnific-popup.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/magnific-popup.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:39	1330/1330	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fc-6f0%22	https://templates.envytheme.com/humpty/default/assets/css/slick.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/slick.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:40	6116/6116	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fb-1eac%22	https://templates.envytheme.com/humpty/default/assets/css/meanmenu.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/meanmenu.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:40	89380/89380	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fc-1c6c6%22	https://templates.envytheme.com/humpty/default/assets/css/style.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/style.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:40	37761/37761	---MCZ	200	added ('OK')	text/css	etag:W/%225ea6c1fc-daa9%22	https://templates.envytheme.com/humpty/default/assets/css/responsive.css	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/css/responsive.css	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:40	2536/2536	---M--	200	added ('OK')	image/png	etag:%225ea6c203-4db1%22	https://templates.envytheme.com/humpty/default/assets/img/favicon.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/favicon.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:40	4193/4193	---M--	200	added ('OK')	image/png	etag:%225ea6c203-20f4%22	https://templates.envytheme.com/humpty/default/assets/img/child-logo.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/child-logo.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:42	31673/31673	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:51%20GMT	https://templates.envytheme.com/humpty/default/home-2.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/home-2.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:43	17556/17556	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:50%20GMT	https://templates.envytheme.com/humpty/default/about.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/about.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:43	18745/18745	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:52%20GMT	https://templates.envytheme.com/humpty/default/services.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/services.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:44	17019/17019	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:52%20GMT	https://templates.envytheme.com/humpty/default/service-details.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/service-details.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:44	16467/16467	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:51%20GMT	https://templates.envytheme.com/humpty/default/event.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/event.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:45	15466/15466	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:52%20GMT	https://templates.envytheme.com/humpty/default/pricing.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/pricing.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:46	15859/15859	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:53%20GMT	https://templates.envytheme.com/humpty/default/team.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/team.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:46	16188/16188	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:50%20GMT	https://templates.envytheme.com/humpty/default/blog.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/blog.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:47	18896/18896	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:50%20GMT	https://templates.envytheme.com/humpty/default/blog-left-sidebar.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/blog-left-sidebar.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:48	18905/18905	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:50%20GMT	https://templates.envytheme.com/humpty/default/blog-right-sidebar.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/blog-right-sidebar.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:48	18299/18299	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:50%20GMT	https://templates.envytheme.com/humpty/default/blog-details.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/blog-details.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:49	18409/18409	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:53%20GMT	https://templates.envytheme.com/humpty/default/shop.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/shop.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:49	20869/20869	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:52%20GMT	https://templates.envytheme.com/humpty/default/shop-left-sidebar.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/shop-left-sidebar.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:49	20868/20868	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:53%20GMT	https://templates.envytheme.com/humpty/default/shop-right-sidebar.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/shop-right-sidebar.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:50	20681/20681	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:52%20GMT	https://templates.envytheme.com/humpty/default/shop-details.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/shop-details.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:50	13428/13428	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:51%20GMT	https://templates.envytheme.com/humpty/default/cart.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/cart.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:51	16826/16826	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:52%20GMT	https://templates.envytheme.com/humpty/default/program-details.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/program-details.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:51	14053/14053	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:51%20GMT	https://templates.envytheme.com/humpty/default/contact.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/contact.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:51	15691/15691	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:51%20GMT	https://templates.envytheme.com/humpty/default/faq.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/faq.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:52	1922/1922	---MCZ	200	added ('OK')	text/html	date:Mon,%2027%20Apr%202020%2011:28:50%20GMT	https://templates.envytheme.com/humpty/default/404.html	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/404.html	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:53	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Jan%202021%2022:47:53%20GMT	https://templates.envytheme.com/humpty/default/.search	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/.search	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:53	112403/112403	---M--	200	added ('OK')	image/png	etag:%225ea6c204-1b713%22	https://templates.envytheme.com/humpty/default/assets/img/modal-bg.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/modal-bg.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:54	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Jan%202021%2022:47:54%20GMT	https://templates.envytheme.com/humpty/default/3	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/3	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:55	1561/1561	---M--	200	added ('OK')	image/png	etag:%225ea6c23d-460b%22	https://templates.envytheme.com/humpty/default/assets/img/slider/banner-shape.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/slider/banner-shape.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:56	20918/20918	---M--	200	added ('OK')	image/png	etag:%225ea6c238-19029%22	https://templates.envytheme.com/humpty/default/assets/img/shape/slider-shape.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/shape/slider-shape.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:57	2651691/2651691	---M--	200	added ('OK')	image/png	etag:%225ea6c246-28b1d4%22	https://templates.envytheme.com/humpty/default/assets/img/slider/slider-img2.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/slider/slider-img2.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:57	3260/3260	---M--	200	added ('OK')	image/png	etag:%225ea6c23d-5170%22	https://templates.envytheme.com/humpty/default/assets/img/slider/shape1.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/slider/shape1.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:58	1200299/1200299	---M--	200	added ('OK')	image/png	etag:%225ea6c241-12f23c%22	https://templates.envytheme.com/humpty/default/assets/img/slider/slider-img.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/slider/slider-img.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:58	2203/2203	---M--	200	added ('OK')	image/png	etag:%225ea6c23e-4bbe%22	https://templates.envytheme.com/humpty/default/assets/img/slider/shape2.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/slider/shape2.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:58	8003/8003	---M--	200	added ('OK')	image/png	etag:%225ea6c23e-6439%22	https://templates.envytheme.com/humpty/default/assets/img/slider/shape3.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/slider/shape3.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:59	5700/5700	---M--	200	added ('OK')	image/png	etag:%225ea6c23e-5896%22	https://templates.envytheme.com/humpty/default/assets/img/slider/shape4.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/slider/shape4.png	(from https://templates.envytheme.com/humpty/default/index.html)
23:47:59	4729/4729	---M--	200	added ('OK')	image/png	etag:%225ea6c22a-125e3%22	https://templates.envytheme.com/humpty/default/assets/img/feature/ibg1.png	C:/My%20Web%20Sites/fff/templates.envytheme.com/humpty/default/assets/img/feature/ibg1.png	(from https://templates.envytheme.com/humpty/default/index.html)
